route_id,timestamp,origin,destination,weather,traffic_density,vehicle_type,package_weight_kg,driver_experience_years,baseline_duration_mins,actual_duration_mins
ROUTE_01384,2026/05/14 06:59:00,Distribution_Center_North,Warehouse_A,rainy,high,van,34.68534476062967,3.0,102.43619279566173,178.39462626341415
ROUTE_01385,2026-03-05 16:55:00,Distribution_Center_South,Metro_Hub_East,snowy,low,electric,80.5247164222486,6.0,257.3465388775367,401.1446955323217
ROUTE_01386,07/01/2026 21:23,Warehouse_B,Warehouse_A,stormy,jam,electric,42.39685738583991,3.0,114.66528565728831,390.4081639386047
ROUTE_01387,2026/02/05 03:46:00,Distribution_Center_North,Metro_Hub_West,snowy,jam,electric,93.94940945395908,10.0,256.45022162414205,
ROUTE_01388,25/04/2026 21:53,Warehouse_B,Metro_Hub_West,snowy,high,truck,20.05047098261023,24.0,145.71244540248387,274.04842163034783
ROUTE_01389,2026-04-04 21:48:00,Distribution_Center_South,Metro_Hub_East,sunny,jam,van,116.52942018403265,6.0,226.17815677314238,502.79031855335023
ROUTE_01390,11/01/2026 21:52,Distribution_Center_South,Warehouse_A,stormy,jam,van,57.185797259118516,23.0,167.7162617069188,513.4358726102913
ROUTE_01391,2026/01/13 15:57:00,Metro_Hub_East,Metro_Hub_West,snowy,low,van,32.14580328484335,16.0,197.92990851536365,263.55458908813966
ROUTE_01392,01/03/2026 14:24,Warehouse_B,Metro_Hub_East,sunny,jam,electric,13.452125942951456,17.0,136.74625793257343,214.62391463784607
ROUTE_01393,05/05/2026 22:16,Metro_Hub_West,Warehouse_A,rainy,jam,van,24.522159085067184,19.0,237.4158273080225,486.8975750845383
ROUTE_01394,2026/01/25 09:55:00,Warehouse_A,Metro_Hub_West,rainy,high,electric,,3.0,144.80113356488775,226.58608448700303
ROUTE_01395,2026/05/24 16:12:00,Warehouse_C,Warehouse_A,stormy,high,truck,,18.0,153.5146445781719,369.388830055815
ROUTE_01396,2026-05-01 11:47:00,Metro_Hub_West,Warehouse_C,stormy,low,van,100.3215870765001,7.0,169.77324042235844,338.5229306666023
ROUTE_01397,2026-05-14 13:45:00,Metro_Hub_West,Distribution_Center_South,sunny,medium,truck,54.55206522110768,9.0,254.59251196421553,331.3113467543341
ROUTE_01398,04/01/2026 14:42,Metro_Hub_West,Warehouse_A,snowy,high,electric,33.602141347577444,20.0,208.03231072239552,389.7507272186616
ROUTE_01399,2026-01-11 03:47:00,Distribution_Center_North,Warehouse_C,snowy,jam,electric,75.97167345946346,12.0,124.27330437275243,359.06897675221745
ROUTE_01400,2026/03/28 07:48:00,Warehouse_C,Metro_Hub_West,rainy,jam,van,86.27937994182626,5.0,210.98630117501656,528.049081394309
ROUTE_01401,2026/02/16 23:47:00,Metro_Hub_West,Warehouse_C,snowy,high,truck,24.209819408609235,3.0,203.45517471231588,470.65382911020566
ROUTE_01402,2026/01/30 23:12:00,Distribution_Center_South,Metro_Hub_East,stormy,low,electric,24.27620987315653,11.0,281.37520448752014,483.9968626763681
ROUTE_01403,2026-02-04 09:13:00,Warehouse_C,Warehouse_A,stormy,high,truck,9.217214097357441,4.0,257.18243772684446,708.6246847302178
ROUTE_01404,03/01/2026 21:25,Metro_Hub_West,Warehouse_C,snowy,low,electric,89.68623173254866,5.0,204.810669412837,328.4845733480765
ROUTE_01405,14/03/2026 21:44,Warehouse_A,Distribution_Center_South,rainy,high,van,81.33752067650758,1.0,122.20691988469177,234.94856351078204
ROUTE_01406,26/01/2026 00:59,Warehouse_C,Distribution_Center_South,stormy,,electric,59.5825507112286,18.0,240.48564119254277,396.6959987735649
ROUTE_01407,2026/05/03 00:50:00,Metro_Hub_East,Distribution_Center_North,stormy,jam,van,102.07960163145766,12.0,185.30623912695626,692.0955658850817
ROUTE_01408,2026/05/09 06:57:00,Warehouse_C,Metro_Hub_West,rainy,high,truck,97.65206758925612,13.0,296.02289678724344,577.9953903339939
ROUTE_01409,2026/05/01 00:35:00,Metro_Hub_West,Warehouse_A,stormy,low,electric,72.3157519056265,9.0,96.82665471384709,175.08513445710483
ROUTE_01410,2026/03/19 19:54:00,Distribution_Center_South,Distribution_Center_North,rainy,low,electric,104.85119725902474,2.0,51.50707705133948,68.43151534854968
ROUTE_01411,07/05/2026 03:46,Distribution_Center_South,Warehouse_B,rainy,medium,truck,28.671739154228348,5.0,48.87078920974588,75.71465992813202
ROUTE_01412,01/05/2026 06:37,Metro_Hub_East,Distribution_Center_South,rainy,low,truck,17.870756230738706,13.0,202.8082048549537,240.95923162024795
ROUTE_01413,2026/01/22 11:18:00,Distribution_Center_North,Warehouse_B,sunny,high,van,36.0212053244538,16.0,283.60026180611146,353.18500235689635
ROUTE_01414,2026/01/23 22:58:00,Metro_Hub_West,Warehouse_B,stormy,low,van,11.564988450271208,16.0,30.521616858706402,51.26635406470499
ROUTE_01415,2026/03/17 21:04:00,Warehouse_B,Metro_Hub_West,sunny,,truck,66.08449572011868,24.0,225.95818267859988,226.5892883237502
ROUTE_01416,2026/01/14 20:37:00,Distribution_Center_North,Distribution_Center_South,,high,van,112.70965461392058,3.0,207.40759928389528,364.8850705930038
ROUTE_01417,2026/02/15 15:40:00,Distribution_Center_South,Metro_Hub_East,rainy,high,electric,9.52450717687861,22.0,227.72213189925577,283.1818756933552
ROUTE_01418,2026-05-27 19:06:00,Distribution_Center_North,Warehouse_C,rainy,low,electric,19.042640111153084,4.0,125.9594598258306,135.16384868109455
ROUTE_01419,2026/05/19 04:54:00,Warehouse_C,Metro_Hub_West,stormy,low,truck,57.002888252595056,11.0,251.53404005762087,511.86342302570563
ROUTE_01420,22/02/2026 12:48,Warehouse_C,Warehouse_B,rainy,medium,van,112.39562701570907,23.0,42.07087148309273,57.88010814492096
ROUTE_01421,2026/05/13 20:25:00,Distribution_Center_South,Warehouse_C,,low,truck,41.357952072326306,14.0,233.96639716794743,233.89910656408424
ROUTE_01422,2026/04/20 01:42:00,Metro_Hub_West,Metro_Hub_East,rainy,high,electric,63.33200299916513,3.0,102.1094241642537,185.00438531460566
ROUTE_01423,2026-05-28 00:19:00,Distribution_Center_South,Metro_Hub_West,sunny,medium,van,9.780878790795091,16.0,158.7461992116793,155.4001252417647
ROUTE_01424,2026-01-05 08:14:00,Distribution_Center_North,Metro_Hub_West,stormy,jam,van,22.059468110640218,22.0,252.11179332044955,756.924874548904
ROUTE_01425,2026/04/09 18:03:00,Distribution_Center_North,Warehouse_C,sunny,low,truck,118.46246414026739,15.0,103.266939501607,123.28230181695984
ROUTE_01426,28/02/2026 09:56,Warehouse_C,Warehouse_A,sunny,jam,truck,115.98865009014524,10.0,80.00602814385124,185.24191121994625
ROUTE_01427,2026-02-05 16:06:00,Metro_Hub_West,Distribution_Center_South,rainy,medium,truck,5.5680978074571055,9.0,213.95456004392872,297.6010960386108
ROUTE_01428,2026/03/11 13:02:00,Warehouse_B,Metro_Hub_East,,,truck,114.45835532367248,11.0,174.01662070683722,226.4751309534717
ROUTE_01429,2026-04-24 21:23:00,Metro_Hub_East,Warehouse_B,sunny,jam,electric,78.49879284878254,16.0,168.8890445614698,305.04411047424355
ROUTE_01430,2026-02-27 14:21:00,Warehouse_B,Warehouse_A,sunny,low,van,104.81060386980255,999.0,99.32776919523656,124.97799861839881
ROUTE_01431,25/05/2026 17:38,Distribution_Center_South,Warehouse_A,stormy,,truck,57.2950833978938,17.0,39.41768257140747,77.91983800061107
ROUTE_01432,2026-05-02 21:03:00,Distribution_Center_North,Warehouse_A,rainy,high,van,64.29354328661378,19.0,140.77266734956356,225.77249119410794
ROUTE_01433,2026/05/26 21:55:00,Warehouse_B,Metro_Hub_East,rainy,jam,truck,61.21735672954582,2.0,58.77105972629735,162.14145222318356
ROUTE_01434,19/01/2026 08:34,Metro_Hub_West,Distribution_Center_South,snowy,high,electric,81.689389617802,24.0,274.6170706752846,509.43434244257503
ROUTE_01435,2026/05/26 13:48:00,Metro_Hub_West,Distribution_Center_North,snowy,low,truck,21.059894296975983,23.0,41.137587337367236,58.444785936872805
ROUTE_01436,03/05/2026 09:19,Distribution_Center_North,Metro_Hub_East,sunny,high,van,8.446962835357965,2.0,146.54573062978298,216.32634863863237
ROUTE_01437,2026/02/23 00:27:00,Warehouse_A,Metro_Hub_East,rainy,low,electric,,6.0,44.10630759922353,45.16169126812288
ROUTE_01438,2026-04-24 20:04:00,Warehouse_C,Warehouse_A,,medium,truck,86.03828771471437,19.0,55.796846132486905,70.76533224234893
ROUTE_01439,26/05/2026 22:26,Metro_Hub_East,Warehouse_C,rainy,high,van,28.213146994139063,8.0,207.89400006894593,347.18364332061685
ROUTE_01440,2026/04/07 12:07:00,Distribution_Center_North,Warehouse_B,sunny,low,truck,82.4447298323655,3.0,204.72004046300552,237.56040400706013
ROUTE_01441,2026/02/20 18:19:00,Metro_Hub_East,Metro_Hub_West,stormy,jam,van,116.5398853023361,14.0,38.924092617448736,144.03629472362934
ROUTE_01442,2026-03-24 20:48:00,Metro_Hub_West,Metro_Hub_East,stormy,low,truck,15.798582315783115,16.0,30.305498282634954,52.9433219907102
ROUTE_01443,2026-03-14 07:14:00,Distribution_Center_North,Metro_Hub_West,snowy,jam,electric,82.34924359588952,1.0,51.28088085555168,162.37553814549722
ROUTE_01444,2026/03/31 07:12:00,Distribution_Center_North,Warehouse_C,snowy,low,van,56.031275220025684,21.0,236.0097023822244,338.62710060179904
ROUTE_01445,2026/05/13 04:12:00,Metro_Hub_East,Warehouse_B,stormy,,electric,104.83635925341312,3.0,187.83564764290693,361.6073754617996
ROUTE_01446,2026/03/20 01:52:00,Metro_Hub_West,Distribution_Center_North,snowy,medium,electric,25.37222578644938,22.0,40.29192620089273,58.45600437194413
ROUTE_01447,29/05/2026 02:45,Metro_Hub_West,Metro_Hub_East,stormy,low,van,84.65198450600892,18.0,161.78619428566336,295.6092554212264
ROUTE_01448,2026-03-04 10:11:00,Metro_Hub_East,Distribution_Center_South,rainy,,electric,101.38325830953268,9.0,222.24792640470187,289.22235838125727
ROUTE_01449,10/01/2026 00:49,Warehouse_B,Warehouse_C,stormy,high,van,113.63063523951267,6.0,264.6168765422177,781.1188999454565
ROUTE_01450,2026-05-28 09:19:00,Distribution_Center_North,Warehouse_B,rainy,high,van,83.57352325330928,,282.18985247793285,566.7300728122236
ROUTE_01451,2026-01-08 13:17:00,Warehouse_A,Warehouse_C,sunny,low,truck,62.17509786096914,21.0,118.408951997598,128.77936595893536
ROUTE_01452,26/04/2026 09:13,Warehouse_B,Warehouse_C,stormy,high,electric,76.0524326231396,1.0,66.67475567158175,176.98018141985298
ROUTE_01453,2026-03-06 13:56:00,Distribution_Center_South,Metro_Hub_East,stormy,jam,electric,104.9240732150526,-1.0,93.96999859749081,369.1480224613139
ROUTE_01454,2026-05-07 07:15:00,Distribution_Center_South,Warehouse_C,rainy,jam,truck,70.62012086346542,10.0,239.5663028508604,627.7901198753714
ROUTE_01455,2026/01/20 14:19:00,Warehouse_C,Warehouse_B,,high,electric,8.49451186513624,6.0,292.3007380614239,368.01641168687877
ROUTE_01456,08/02/2026 17:04,Metro_Hub_West,Warehouse_A,stormy,low,truck,112.05909998330245,23.0,155.92627668730273,304.84489764463956
ROUTE_01457,2026/04/23 11:51:00,Warehouse_A,Warehouse_C,sunny,medium,van,,12.0,112.44536765790323,117.94835189395545
ROUTE_01458,27/05/2026 23:55,Metro_Hub_West,Metro_Hub_East,snowy,high,electric,82.79903936438335,4.0,145.8814571292093,318.9152387341211
ROUTE_01459,11/02/2026 10:48,Metro_Hub_West,Distribution_Center_South,snowy,jam,truck,29.802642525737475,13.0,112.29954905418576,338.01265470281385
ROUTE_01460,2026/05/02 03:54:00,Distribution_Center_North,Warehouse_A,,medium,electric,80.77182907675558,17.0,99.25163126593166,106.98811590668763
ROUTE_01461,2026/03/18 07:09:00,Warehouse_A,Metro_Hub_East,sunny,jam,truck,50.294406650228225,8.0,190.31270314993847,418.069086960885
ROUTE_01462,2026-02-15 11:02:00,Distribution_Center_South,Distribution_Center_North,,medium,truck,79.89179235977159,20.0,34.248714700856986,41.14604549790979
ROUTE_01463,07/05/2026 12:31,Distribution_Center_North,Metro_Hub_West,snowy,medium,van,17.258198485418934,3.0,100.0791071395468,170.93572801801253
ROUTE_01464,2026/05/19 12:05:00,Warehouse_A,Metro_Hub_East,rainy,low,truck,80.65221002934915,12.0,208.57316101814703,279.17270882317945
ROUTE_01465,29/03/2026 10:57,Metro_Hub_East,Warehouse_A,sunny,medium,truck,119.93257846362665,7.0,38.65692800283736,56.047893062377476
ROUTE_01466,28/03/2026 08:46,Warehouse_B,Distribution_Center_North,sunny,high,van,10.544384468963944,12.0,52.464490457412445,65.69700303580272
ROUTE_01467,2026-05-26 21:15:00,Distribution_Center_North,Metro_Hub_West,sunny,low,electric,117.37503118545149,2.0,109.2169590921619,128.43714716162074
ROUTE_01468,2026/02/27 12:17:00,Metro_Hub_West,Warehouse_A,stormy,high,truck,51.79441548313012,24.0,267.0072956244259,673.9657025308462
ROUTE_01469,2026/01/17 05:55:00,Metro_Hub_East,Warehouse_C,,jam,van,105.1366467887848,14.0,236.51926324462997,487.55288713631705
ROUTE_01470,2026-03-13 02:24:00,Warehouse_B,Warehouse_A,snowy,high,electric,94.97433066670145,22.0,35.98228994238575,70.2468460702407
ROUTE_01471,2026/04/19 06:41:00,Warehouse_A,Warehouse_C,,high,truck,70.2068700134668,23.0,165.4624605058928,241.1505982041879
ROUTE_01472,23/03/2026 10:39,Distribution_Center_North,Metro_Hub_West,snowy,medium,truck,89.92165906390255,5.0,104.16562337660253,223.6833437342681
ROUTE_01473,2026-04-11 13:30:00,Metro_Hub_West,Distribution_Center_South,rainy,high,electric,106.029289549655,9.0,205.134327946757,368.5431200245033
ROUTE_01474,2026-03-12 19:30:00,Warehouse_C,Distribution_Center_South,stormy,medium,truck,51.47613698986879,21.0,224.81954830023452,466.3142839582555
ROUTE_01475,2026/04/19 18:59:00,Warehouse_C,Distribution_Center_North,rainy,high,electric,42.60881357977245,,262.97289582490623,466.47102528916685
ROUTE_01476,2026/05/18 06:27:00,Distribution_Center_South,Warehouse_C,sunny,,truck,81.77323933981225,5.0,158.36238401808384,174.26331394759256
ROUTE_01477,2026-04-22 13:53:00,Metro_Hub_East,Warehouse_B,sunny,medium,van,97.90228332324473,3.0,298.5015239073078,368.8071830484518
ROUTE_01478,2026/04/25 00:23:00,Distribution_Center_North,Metro_Hub_West,rainy,high,electric,92.66279049931082,17.0,294.5962489675195,496.6476845878338
ROUTE_01479,2026/04/25 22:06:00,Metro_Hub_East,Metro_Hub_West,,medium,truck,96.74856961874296,2.0,268.18501560717897,395.78507053991916
ROUTE_01480,2026-04-29 11:11:00,Warehouse_A,Warehouse_C,stormy,low,truck,55.0920812034873,24.0,185.21476369267913,337.4573585677939
ROUTE_01481,2026-05-29 02:36:00,Metro_Hub_West,Warehouse_A,sunny,,truck,99.05093486012748,1.0,137.46173812603007,175.5338047773446
ROUTE_01482,2026/01/23 23:24:00,Warehouse_C,Distribution_Center_North,rainy,medium,van,18.82404136761997,7.0,128.38430373774193,
ROUTE_01483,03/05/2026 08:42,Metro_Hub_West,Distribution_Center_South,sunny,low,truck,67.6162462654977,14.0,33.27368252369111,36.669899546513356
ROUTE_01484,2026-01-03 08:08:00,Metro_Hub_East,Warehouse_A,sunny,low,truck,5.6622459572839805,,97.27711425543896,110.40237660766655
ROUTE_01485,24/04/2026 02:55,Metro_Hub_West,Warehouse_B,rainy,jam,electric,42.327370438531084,19.0,224.07822343627444,441.41209718860813
ROUTE_01486,12/02/2026 07:17,Distribution_Center_South,Warehouse_C,rainy,medium,truck,47.143076510210754,11.0,192.98066697112796,283.6990788657379
ROUTE_01487,2026/03/28 13:28:00,Distribution_Center_North,Distribution_Center_South,rainy,jam,van,50.55985953506437,23.0,277.4339910752341,544.204747313772
ROUTE_01488,2026/03/16 14:00:00,Warehouse_C,Distribution_Center_South,snowy,jam,electric,84.97872876933415,2.0,43.50601206747062,137.31639276155312
ROUTE_01489,2026/01/03 15:38:00,Metro_Hub_East,Warehouse_C,rainy,medium,electric,49.68418164608976,-1.0,71.92468285787926,105.08504025099703
ROUTE_01490,2026-05-09 00:40:00,Metro_Hub_East,Distribution_Center_South,snowy,high,electric,56.59976660159103,9.0,243.09582312507513,502.1430391243824
ROUTE_01491,18/04/2026 17:27,Metro_Hub_West,Metro_Hub_East,stormy,high,van,,3.0,126.79706042274013,304.6412490172248
ROUTE_01492,2026/05/25 17:47:00,Distribution_Center_North,Warehouse_C,,medium,van,47.92395603737411,2.0,61.95324010382704,81.21046293407454
ROUTE_01493,2026/01/24 05:48:00,Metro_Hub_West,Metro_Hub_East,stormy,high,electric,31.13600713526242,7.0,299.0416363770241,719.4823340335154
ROUTE_01494,2026/04/18 01:41:00,Distribution_Center_South,Metro_Hub_East,sunny,high,electric,13.417531233371019,5.0,242.557581720728,326.53282338798476
ROUTE_01495,2026/03/20 03:41:00,Warehouse_A,Warehouse_C,stormy,high,van,74.39658823885846,21.0,140.36007992469308,338.0511281700629
ROUTE_01496,2026/05/06 06:17:00,Distribution_Center_South,Metro_Hub_East,sunny,low,van,81.84447183382687,5.0,252.30381877545787,268.11577694924296
ROUTE_01497,2026-02-20 06:11:00,Warehouse_A,Metro_Hub_East,snowy,high,truck,76.24138979110566,20.0,213.7630449321714,488.64081691374383
ROUTE_01498,2026-02-24 07:37:00,Warehouse_B,Distribution_Center_North,sunny,low,electric,58.30181503706582,13.0,243.293185083855,236.72218458590612
ROUTE_01499,12/02/2026 20:35,Metro_Hub_East,Warehouse_C,stormy,low,electric,48.67536472061143,21.0,250.10572194272547,388.20217933345884
ROUTE_01500,2026/05/09 23:01:00,Metro_Hub_East,Distribution_Center_North,snowy,low,van,104.2833697007599,,52.87674448838584,97.00416631137864
ROUTE_01501,22/02/2026 23:23,Warehouse_C,Warehouse_B,snowy,low,electric,64.69440529066507,6.0,198.20267967578582,311.7740117880527
ROUTE_01502,07/05/2026 01:23,Warehouse_B,Warehouse_A,snowy,low,truck,60.10591592741906,999.0,31.83209930374345,59.88763278850743
ROUTE_01503,2026/03/25 23:45:00,Metro_Hub_East,Warehouse_C,rainy,jam,van,7.948837567740104,18.0,41.73318650131607,79.17373348355726
ROUTE_01504,2026-04-09 18:13:00,Warehouse_A,Warehouse_C,stormy,jam,truck,44.24350017700798,2.0,274.07460244507706,1083.9266264702346
ROUTE_01505,2026/05/29 12:16:00,Distribution_Center_North,Warehouse_B,stormy,high,truck,48.72249616037356,6.0,172.44220476633748,505.7278643691863
ROUTE_01506,2026-04-18 17:13:00,Warehouse_A,Metro_Hub_West,stormy,high,electric,50.864619803143555,9.0,228.6935361845017,551.7988372238333
ROUTE_01507,2026-05-10 11:14:00,Metro_Hub_West,Metro_Hub_East,rainy,high,truck,71.71982246114321,3.0,256.3952674196494,515.3370523180813
ROUTE_01508,08/02/2026 13:22,Metro_Hub_East,Metro_Hub_West,stormy,high,van,66.36429287359103,1.0,286.38842724243796,816.2773086107715
ROUTE_01509,2026-04-05 08:16:00,Metro_Hub_East,Distribution_Center_North,,jam,electric,74.90908567124613,1.0,264.7252689391549,530.7400754235764
ROUTE_01510,05/02/2026 13:26,Metro_Hub_West,Warehouse_C,stormy,high,van,92.96157507734475,999.0,160.49409114826935,475.7958518783047
ROUTE_01511,20/03/2026 15:44,Warehouse_A,Distribution_Center_North,rainy,jam,electric,98.49335995235074,5.0,120.7119829927381,305.5920175664407
ROUTE_01512,02/01/2026 02:17,Distribution_Center_North,Warehouse_B,snowy,high,van,87.58415376604685,13.0,71.71317377563031,153.14273653158673
ROUTE_01513,2026/04/06 07:41:00,Warehouse_B,Metro_Hub_West,stormy,medium,electric,114.8852250348175,19.0,138.08680027156558,273.7352881807544
ROUTE_01514,24/04/2026 15:06,Metro_Hub_East,Metro_Hub_West,snowy,,truck,7.0967470077815875,12.0,128.9532663735141,184.68960114485265
ROUTE_01515,26/05/2026 12:42,Warehouse_C,Distribution_Center_North,sunny,low,van,27.5144683536078,16.0,181.0852073280858,158.79850602653042
ROUTE_01516,2026/04/19 13:09:00,Warehouse_A,Distribution_Center_South,sunny,low,electric,5.869730622486344,19.0,209.6875403644476,171.77458033700353
ROUTE_01517,06/03/2026 23:28,Warehouse_A,Distribution_Center_South,rainy,jam,van,79.45959212777935,3.0,294.1478786401628,749.4829958783967
ROUTE_01518,2026-01-01 14:35:00,Warehouse_C,Distribution_Center_South,sunny,low,truck,108.2735131292485,12.0,226.66427024719778,291.2413324918927
ROUTE_01519,2026-05-09 09:30:00,Metro_Hub_West,Warehouse_C,sunny,medium,electric,33.00046410627442,5.0,203.8121037595893,232.50625162932508
ROUTE_01520,16/01/2026 09:09,Warehouse_A,Distribution_Center_North,rainy,medium,truck,111.60897265157527,2.0,120.4749572524525,220.01069479501035
ROUTE_01521,2026/03/23 00:49:00,Warehouse_C,Distribution_Center_South,sunny,low,truck,11.930749883299498,22.0,39.31604665454802,38.97787010768885
ROUTE_01522,17/05/2026 05:48,Warehouse_C,Metro_Hub_East,stormy,medium,van,112.46014308263415,7.0,107.79378479076678,250.84172980811246
ROUTE_01523,11/03/2026 11:40,Warehouse_C,Warehouse_A,snowy,low,truck,45.43660903255796,13.0,237.4809331240968,393.28636498509934
ROUTE_01524,2026/05/31 15:38:00,Distribution_Center_North,Warehouse_B,stormy,medium,truck,16.6633952716599,15.0,85.42342401702646,175.86342044405362
ROUTE_01525,2026/04/11 03:30:00,Warehouse_B,Metro_Hub_West,rainy,jam,van,60.87525230642745,22.0,222.2908122920109,463.40720581298314
ROUTE_01526,2026/03/05 05:55:00,Warehouse_B,Metro_Hub_East,stormy,high,truck,34.52930528785841,3.0,186.54055749374228,545.2322509913479
ROUTE_01527,2026-02-28 03:49:00,Distribution_Center_South,Warehouse_A,rainy,jam,van,37.760383725621125,21.0,76.40135483262551,154.29975188537804
ROUTE_01528,2026/03/05 00:12:00,Distribution_Center_North,Warehouse_C,sunny,low,truck,40.33834596652296,20.0,100.63869769879409,101.40762164840652
ROUTE_01529,21/02/2026 00:28,Distribution_Center_South,Warehouse_B,stormy,low,truck,97.3479782507563,5.0,164.00197294134867,371.60920558153873
ROUTE_01530,2026/05/23 00:13:00,Metro_Hub_East,Distribution_Center_South,stormy,high,electric,67.00354681765427,24.0,142.9611703791188,315.7857109723836
ROUTE_01531,2026/04/14 00:37:00,Metro_Hub_West,Warehouse_B,stormy,medium,electric,40.80038540294042,8.0,240.21223883762508,472.13426032594504
ROUTE_01532,2026-02-08 19:32:00,Warehouse_B,Distribution_Center_North,,medium,van,75.18838508075561,22.0,228.2892534866767,259.4359309796072
ROUTE_01533,2026/04/25 14:35:00,Warehouse_B,Metro_Hub_West,stormy,low,van,87.35732753566725,1.0,185.1351159377146,369.4114905899665
ROUTE_01534,23/04/2026 01:06,Warehouse_B,Metro_Hub_West,rainy,low,truck,36.351760084356386,8.0,252.0141720976898,342.0818398929729
ROUTE_01535,2026-03-31 13:47:00,Warehouse_A,Warehouse_B,sunny,jam,truck,52.55814667541542,24.0,181.92077598476334,322.30358114955425
ROUTE_01536,05/03/2026 18:02,Distribution_Center_South,Metro_Hub_West,stormy,high,electric,19.01690073374897,18.0,290.3850992974603,606.7692159021648
ROUTE_01537,02/03/2026 23:34,Metro_Hub_West,Warehouse_A,,jam,van,25.832175196488237,20.0,88.65050677079199,151.1113716221133
ROUTE_01538,02/03/2026 07:40,Distribution_Center_North,Warehouse_A,stormy,jam,van,83.32855320597302,16.0,222.81563827258123,752.7977877011331
ROUTE_01539,2026/02/04 11:37:00,Distribution_Center_South,Metro_Hub_East,rainy,jam,van,25.8654099849971,18.0,129.88491565470633,267.6884007862861
ROUTE_01540,2026/05/14 08:24:00,Metro_Hub_East,Metro_Hub_West,,jam,truck,65.39378912171192,20.0,105.32087249345234,201.86255303205417
ROUTE_01541,2026-03-08 03:25:00,Warehouse_B,Warehouse_A,stormy,low,electric,86.54032009807976,12.0,78.70461851128248,138.90904622882135
ROUTE_01542,20/02/2026 14:59,Distribution_Center_North,Metro_Hub_East,rainy,medium,van,17.290846155895544,999.0,179.17593859061682,246.7197209119036
ROUTE_01543,2026/02/16 03:58:00,Distribution_Center_South,Metro_Hub_East,sunny,jam,van,70.2409052573239,13.0,88.17674684228705,165.27757540066864
ROUTE_01544,31/03/2026 09:34,Warehouse_B,Distribution_Center_South,sunny,high,electric,34.50472012565683,10.0,84.09472989106959,102.72671039270108
ROUTE_01545,2026-04-29 12:46:00,Warehouse_B,Metro_Hub_East,stormy,jam,van,115.73659065232168,7.0,297.44361437263086,1213.375391568655
ROUTE_01546,16/04/2026 05:40,Distribution_Center_North,Warehouse_B,rainy,high,electric,60.607749372791346,14.0,246.4718025483554,389.40495368430146
ROUTE_01547,2026-02-18 01:05:00,Metro_Hub_East,Warehouse_A,snowy,low,truck,97.68914322414318,24.0,232.03474146868135,355.4324897564684
ROUTE_01548,26/04/2026 20:28,Warehouse_C,Metro_Hub_East,sunny,low,electric,68.27605234797011,16.0,244.39636898834382,223.23495908812313
ROUTE_01549,25/04/2026 01:54,Distribution_Center_North,Warehouse_C,stormy,,van,9.992441278304204,15.0,291.60917590406046,471.6746650563521
ROUTE_01550,2026-04-25 05:45:00,Warehouse_C,Metro_Hub_East,snowy,high,van,77.81240819331256,,184.78470596336493,444.9389126037342
ROUTE_01551,2026-05-04 10:34:00,Metro_Hub_East,Distribution_Center_South,snowy,low,electric,114.41138435376556,9.0,89.46584689877236,139.71462078818703
ROUTE_01552,2026/01/12 19:41:00,Warehouse_A,Distribution_Center_South,stormy,medium,truck,74.18535931682808,8.0,262.79660300337457,631.3764004815007
ROUTE_01553,23/04/2026 16:58,Metro_Hub_West,Metro_Hub_East,rainy,high,van,99.20671883408087,18.0,230.53729695260432,410.97888928585485
ROUTE_01554,2026/05/10 02:57:00,Distribution_Center_North,Warehouse_B,stormy,low,truck,106.6837432850669,23.0,141.86324433022673,268.1609602423114
ROUTE_01555,28/02/2026 14:02,Warehouse_C,Distribution_Center_North,stormy,jam,van,31.229173774127233,,157.86376461515454,557.8524996672598
ROUTE_01556,26/02/2026 06:31,Metro_Hub_East,Distribution_Center_North,rainy,high,van,29.385156589446066,13.0,141.03814758929465,222.04313070826612
ROUTE_01557,2026-01-12 05:27:00,Distribution_Center_South,Warehouse_B,,medium,electric,75.26281371786405,18.0,281.08438326183114,275.2835709918875
ROUTE_01558,2026-03-07 12:24:00,Warehouse_B,Metro_Hub_East,rainy,jam,van,52.26827402777104,15.0,122.75353510453942,266.45538567752715
ROUTE_01559,2026-01-16 06:15:00,Warehouse_A,Metro_Hub_West,snowy,high,truck,101.58404982967284,,290.14075523716656,788.2316133568571
ROUTE_01560,2026/02/08 16:35:00,Distribution_Center_North,Warehouse_C,,jam,van,108.50265919077128,17.0,275.77337823856647,533.8080471909187
ROUTE_01561,01/05/2026 23:12,Warehouse_C,Warehouse_B,rainy,jam,van,45.643458619812584,,200.2407084070068,498.92188373796307
ROUTE_01562,2026/03/31 11:33:00,Distribution_Center_South,Distribution_Center_North,snowy,high,truck,32.240114282065434,22.0,186.55187873702016,380.38433531949147
ROUTE_01563,2026/03/13 03:07:00,Warehouse_C,Metro_Hub_East,stormy,jam,truck,94.76043425304411,16.0,129.92410561889216,501.75199416132386
ROUTE_01564,18/05/2026 21:48,Metro_Hub_East,Distribution_Center_South,sunny,high,van,36.60269408803565,9.0,34.951365032875465,48.56804401833776
ROUTE_01565,2026/01/21 14:09:00,Distribution_Center_North,Warehouse_A,rainy,medium,truck,99.60064662907301,10.0,64.45826028419339,105.19398096520618
ROUTE_01566,2026-03-19 08:25:00,Metro_Hub_East,Distribution_Center_North,sunny,low,truck,,24.0,233.64245730437815,212.34406226456946
